order_id,customer_id,order_date,order_amount,status
a74bd6e5-3082-4d5c-b47a-39c8053a46fa,CUST-90,2026-02-27T18:16:28,3493.02,cancelled
a4ad8d08-4dd3-435d-b0bd-283c76a96c12,CUST-1322,2024-02-23T18:11:12,963.47,pending
4844f85d-78c1-4f3b-9989-974ff3327987,CUST-946,2025-05-10T06:22:05,2932.96,pending
7d44b136-ed7c-4f3b-8272-57a47a3892bd,CUST-1943,2024-11-04T07:01:12,1200.09,pending
252f36a5-c800-46c1-9d46-9e835ea8190a,CUST-1534,2026-04-30T10:05:05,3110.46,cancelled
d70238f2-23fd-46fa-bee7-5f31aae2bef0,CUST-1524,2025-11-15T20:01:03,4193.47,cancelled
f5d9c1ed-3249-4613-8581-1313269cd260,CUST-500,2024-10-25T23:06:59,1919.73,pending
42ac6e8d-aa80-4b7b-9900-6d65ac5db610,CUST-885,2024-02-06T01:38:39,4850.56,cancelled
2bb2b7be-5129-489f-b82c-6266af968984,CUST-1376,2025-04-13T06:29:42,3312.35,completed
a346139f-6e1c-4cb5-866a-5e70ec4e1d48,CUST-639,2024-04-29T06:02:43,2370.46,completed
f22ae40d-4027-4df0-9caf-0cfec5f8263f,CUST-891,2025-02-27T02:57:38,1724.57,pending
38a61817-6bad-4acc-9d3a-06e83fab02e5,CUST-990,2025-12-08T06:46:50,1354.42,pending
5e4d12ff-b113-4448-9b11-95b32963608f,CUST-1315,2024-05-01T13:20:59,4795.11,completed
a025d6ea-84d0-49da-abd9-3c602687312b,CUST-1875,2025-05-09T11:40:02,1944.5,completed
340773d1-0d07-454c-a909-0e85d4f01b73,CUST-1627,2024-03-20T15:10:23,2758.37,cancelled
b813c8ff-b70e-4ba5-b0d2-14f96a34fe4c,CUST-69,2024-01-11T06:29:09,3589.65,cancelled
041860e7-e543-4a41-a332-edfb0ddab0aa,CUST-85,2026-05-19T04:21:30,3342.7,pending
cd31e3b7-0fbf-4bdd-9b13-590fabc00425,CUST-1173,2024-01-21T03:13:14,2222.51,pending
3a7f71dc-d891-45b2-8422-ba7f338cad03,CUST-158,2024-11-25T14:15:27,658.1,pending
26990219-f2a2-4803-89a5-b5cb6d1ca88f,CUST-1747,2025-08-27T17:35:23,3701.36,cancelled
ec33361a-8609-450f-bb60-ccd42f4ea51c,CUST-813,2024-03-02T01:45:56,1730.03,completed
2b39ff1d-5389-42f1-8b3b-7667d2fa7a58,CUST-1824,2025-11-12T05:18:25,2915.83,pending
63e7b9ff-84be-4ee9-a502-e1751f3f77d7,CUST-1263,2025-10-30T19:58:15,3261.55,cancelled
8497560f-6fac-4223-a00c-dbc280bbd41b,CUST-1986,2025-05-05T09:21:54,323.37,completed
f60d298c-8d40-4c72-9d28-77117a683e3b,CUST-1068,2025-09-25T08:06:01,1630.45,completed
176a98f8-7ebc-410d-8f35-1e46c6017144,CUST-1148,2024-12-17T03:12:24,1168.81,cancelled
97ae6a46-dbb0-4a2b-b0e8-59882cd4a5bd,CUST-1555,2024-08-06T14:03:46,1768.78,completed
74fa904c-3a7a-4faf-9657-8d47d1cc5756,CUST-480,2026-01-04T22:47:07,3676.85,cancelled
498c31bd-4958-486d-acfc-513fa1e88dae,CUST-1433,2024-01-29T23:00:53,1627.59,completed
c8b390b8-03af-441b-b846-4d762647125e,CUST-539,2026-05-27T01:21:07,2277.79,completed
48344df1-5957-4635-865b-84c1ee734f0c,CUST-1383,2024-07-26T02:37:03,3757.88,completed
e7550c48-df5c-4286-a21f-d63afb41ef80,CUST-1956,2024-08-21T09:59:32,2689.12,completed
081ad1db-1fa9-4377-a80f-4a70b390a8ab,CUST-30,2024-12-23T14:31:29,1166.09,cancelled
57fbeca3-8767-457d-a3ba-c8a64d6c5f41,CUST-568,2024-04-11T17:35:30,1875.38,cancelled
0a22fbab-fb15-486e-ad4f-f9a4ad30bf26,CUST-408,2024-05-04T05:35:15,1146.78,pending
1392376c-747b-4d52-8cea-509a4436e4c0,CUST-1661,2024-02-08T10:19:59,3321.85,completed
2ed60d72-65de-4fa4-b94e-66334f771893,CUST-66,2026-03-31T09:55:00,1617.72,pending
c66f9bf7-88d8-4462-bcc3-e6e7e5f9b316,CUST-1942,2025-01-09T19:17:56,4279.29,completed
bbd03009-8daf-4fee-a212-8a103a5eecf3,CUST-411,2025-05-19T19:17:24,4055.46,completed
d7704af0-0977-416e-bc39-7a51b91036e3,CUST-1380,2024-01-27T11:56:49,4852.43,completed
3bb1f3a2-fec4-4534-bf2b-07c624a5d321,CUST-518,2024-02-01T12:46:12,760.74,cancelled
b92269c2-3d31-47e1-8fea-8752a3c12f18,CUST-846,2025-07-21T20:50:49,4023.84,completed
7049a3ad-9529-4531-9daa-339db86af410,CUST-672,2025-02-26T10:18:54,3538.17,pending
900675be-1a11-4618-bb51-4661b19860da,CUST-811,2024-04-23T07:02:11,3942.78,cancelled
9bcb1bbf-7756-42dd-9293-d4dfc2a8ec88,CUST-1369,2026-01-14T16:21:27,4534.58,completed
687311d7-df7e-4969-a46f-588af0790224,CUST-1804,2025-04-22T02:28:51,1986.24,cancelled
98f8efbb-a301-431d-bf99-a3c9c355aec1,CUST-1001,2026-01-01T03:09:26,890.01,cancelled
651d3f1c-65d9-487a-a506-b37457443b5d,CUST-1746,2025-12-12T10:14:21,3366.6,pending
d3a2024f-ce71-4d9d-b942-91a7af99ce9d,CUST-313,2025-10-19T14:52:20,3297.86,cancelled
e53a4788-9a1d-44ef-bb9d-a5adc0862338,CUST-188,2026-02-19T04:41:31,1912.91,cancelled
329349dd-35bf-42bd-8eb1-d18489956ab8,CUST-53,2024-09-08T13:43:09,4926.24,completed
6d4bf7ba-5929-4237-a7be-5474d7e2f1a7,CUST-775,2026-01-02T19:47:01,4027.19,completed
711eb59d-8fb2-48ca-bca6-095bb9eef3e9,CUST-130,2025-04-05T01:12:41,564.45,pending
d7a5f286-1218-4928-8fce-d17dca8ebe02,CUST-554,2026-03-05T14:44:48,1938.66,pending
5e8f7cd0-f4f1-4986-a99c-dfb741a81491,CUST-77,2024-06-15T18:40:58,3747.84,cancelled
1c7c5713-3ea7-424c-8f83-234506cd103f,CUST-1805,2024-07-13T12:31:06,2129.34,pending
f054fad0-f24a-44ed-9caf-38198edab2a4,CUST-1593,2026-04-21T01:57:31,3499.46,completed
f2520803-0857-4db7-8da1-bf377ba48ff3,CUST-197,2025-04-08T14:26:06,3224.65,pending
bb38a7f7-b776-4d57-8f5b-daf6a6236420,CUST-1403,2024-11-19T03:00:23,1394.48,completed
afadcab1-5147-4189-8770-fcdd677759f1,CUST-1596,2024-03-25T19:20:36,2245.74,completed
cca46b8c-fc7b-4f3c-88c5-5945ba537c5a,CUST-1829,2025-10-22T19:03:52,4225.08,cancelled
6af94fd9-7877-4064-b5e5-03cf60546a23,CUST-1078,2026-02-23T02:48:35,3589.21,cancelled
ab167344-d1d6-46f2-b58d-f7c54d73dc87,CUST-482,2025-02-11T22:56:15,4028.0,completed
8378f20c-a381-46f8-8897-ff73da7220cf,CUST-1005,2025-05-25T08:16:21,4342.24,completed
fd2bdd36-fdad-4a53-9595-591fbca64944,CUST-915,2024-12-08T18:03:35,1450.4,cancelled
2f4dac3d-d7ff-428c-8888-64f24b4f76ba,CUST-185,2025-05-29T05:49:28,4383.0,cancelled
c55e7fd0-d09a-42af-993e-8feb07275fe5,CUST-1821,2024-02-07T02:23:20,4028.63,completed
704266fb-faa1-4ce6-a28c-99d0a3075227,CUST-831,2024-10-11T04:37:19,4866.64,completed
bcb667fa-7cfb-438f-bd96-dfaccdeabdbe,CUST-1826,2025-04-19T18:49:23,3693.28,completed
1f2c02d1-dc9f-4ece-9be0-c4af9f5c6710,CUST-347,2026-02-18T21:15:57,4120.7,cancelled
ba992b78-a041-46f6-87e8-1500845d781d,CUST-93,2025-01-28T03:36:46,4114.47,completed
72b79314-8082-4aaa-a581-0d11e79bec4f,CUST-1903,2024-12-25T03:36:27,2455.04,cancelled
08af27db-28d2-4256-a5df-a35fab50d9a2,CUST-1108,2024-08-15T16:45:49,362.58,completed
0294565e-46eb-413f-8d19-d97ed3060988,CUST-1614,2024-03-27T23:44:19,3517.87,cancelled
863733ed-9693-4178-bd8b-f65f2e3eae74,CUST-1542,2025-01-20T16:26:19,772.46,cancelled
150ba44d-3379-4f47-ad2a-fbaef7efb2c8,CUST-494,2025-06-09T15:58:41,964.02,pending
dc701df1-22ab-49cf-8582-9ab768ac82ae,CUST-1442,2024-10-30T08:24:24,2634.83,cancelled
2bff5036-fdbb-4cfa-9e4f-357375c5cf16,CUST-418,2024-06-24T01:11:53,4118.84,cancelled
5bd4e60f-50d9-414e-91b6-ec9c305c4cd5,CUST-365,2024-01-24T21:03:42,3204.02,cancelled
72b87770-ec63-4e5f-a1d4-0d9ed7cf6ead,CUST-1740,2026-04-16T07:01:57,1441.11,pending
d1df9001-84e9-4442-b454-b9ee6049f4a3,CUST-436,2025-02-10T01:58:16,1102.49,completed
c2ac9c7d-d067-4e30-8699-63994cb3ad99,CUST-1730,2025-02-20T04:05:25,190.06,cancelled
386a1f85-6b97-4e0a-a5a0-55f3b96cff16,CUST-971,2024-09-07T09:51:59,2869.77,cancelled
171b50a9-a637-477d-9d7b-11b2c66d4fd2,CUST-250,2025-12-30T14:30:15,2956.24,completed
327b9af0-d126-40bd-92d0-803a675db355,CUST-107,2026-05-25T16:03:11,2965.45,completed
bd695886-a283-4580-9e1c-c1ffd0303893,CUST-647,2024-05-12T21:20:40,2385.82,cancelled
22368277-a5ff-49fe-8b83-2c9ef1a738bd,CUST-822,2025-10-19T17:19:34,2516.07,cancelled
6d0155f7-3b7f-44d1-881b-549e67b4d4af,CUST-200,2024-04-28T01:49:39,2412.57,pending
e53b366f-373f-468a-970a-7208b5c4d539,CUST-1681,2025-12-07T06:03:52,1211.58,cancelled
9c756581-7f1c-4da9-8104-7e08dec0a8f5,CUST-1578,2024-07-24T02:41:25,2885.03,completed
0481f219-da5a-4bf6-a221-5944e6c41f7a,CUST-1531,2026-04-24T06:17:41,3049.1,completed
8ecdf272-f816-471a-ba13-008726cc019c,CUST-580,2025-01-12T16:22:28,1206.52,pending
167bb253-1568-4a09-9014-a45a7e1cbe37,CUST-797,2025-05-01T21:03:43,3806.54,cancelled
b984ee76-1519-42eb-b53a-f0264a49dfb5,CUST-1663,2025-02-18T09:53:39,3374.07,completed
6dde9451-6237-4b1d-a7d3-c27458052858,CUST-735,2024-08-06T02:33:41,2530.2,pending
08e851a4-b90d-4b81-9ae8-2666008f6287,CUST-1162,2024-10-24T23:41:40,4945.24,cancelled
8982d201-bfef-4b74-8c0a-8531c5ad0b87,CUST-915,2026-02-06T20:16:29,451.78,pending
f1b8d48c-a967-4032-9fb2-d598c3797413,CUST-1566,2024-02-23T23:46:29,3788.35,cancelled
21eb714e-35f8-4e11-947c-3c63680f8414,CUST-218,2026-04-04T19:51:18,4551.79,cancelled
e7c1f30e-0f43-4035-a3fc-9d1e21c7e91e,CUST-1158,2026-05-06T09:16:12,2562.61,cancelled
dda51db7-9cb8-4548-951b-e0b60ba41e88,CUST-1139,2025-03-14T21:59:35,4478.93,pending
f626fa5e-1925-4514-aa76-4018a638261a,CUST-1961,2024-02-29T09:01:19,2447.98,pending
f1ceed24-8388-4ef9-b9ca-58f4c881b493,CUST-1536,2024-09-05T15:53:07,3041.83,cancelled
5e5ef4bd-72b8-48d3-8a1e-737302e0749c,CUST-481,2025-08-21T01:41:15,637.01,cancelled
2732ec3a-383d-4fa4-8399-658187e02710,CUST-962,2024-12-14T00:12:39,403.86,pending
003cc2b9-58f2-4f70-bf29-9731ec41022d,CUST-1043,2026-04-21T04:57:21,4276.57,pending
fd32519d-41fc-4115-b3b1-ef78145a3f9f,CUST-1287,2025-06-01T21:21:25,4511.38,cancelled
2ed134c7-2e4e-462f-81fe-37a2018b5800,CUST-194,2026-03-27T15:57:53,3776.73,cancelled
6f75d0c3-e16f-43de-bf1f-62f2f1d955af,CUST-1575,2024-02-27T13:33:11,2231.52,cancelled
43ca8c12-097d-4607-9b24-0d412ecaa117,CUST-1043,2024-03-22T20:12:56,4417.42,pending
7461c160-ebd8-46ff-8e61-61858bfb193d,CUST-238,2025-12-30T04:44:59,4353.14,completed
e28f00f5-480c-4848-b234-f353907603aa,CUST-1171,2024-02-01T02:02:21,3703.33,completed
98b45e70-02d0-4c88-9d12-f499605eac58,CUST-557,2024-01-28T23:37:22,883.67,pending
3da299b8-354a-45df-9dd9-20e23d5cf017,CUST-320,2025-08-29T14:56:55,2811.15,cancelled
bd1fa575-d9c3-41ea-ad62-3a207dee5fa8,CUST-1488,2026-02-06T16:20:18,2146.48,completed
0dddf591-6b47-412d-8e4c-1e75db286353,CUST-1104,2024-05-30T21:52:45,181.35,cancelled
2e36d4f0-8b52-4689-8618-a04720c03143,CUST-100,2025-07-29T12:49:29,1883.53,pending
41132e8d-cea7-4dc6-89ca-1ecae5d0f1a6,CUST-572,2024-04-02T08:39:18,1906.73,completed
f6c2b499-fe7f-4b1c-a51c-1335d904284a,CUST-1569,2026-05-03T15:41:12,2757.01,cancelled
15211da3-164a-4b21-a403-48d3aded93dc,CUST-408,2025-08-11T13:08:49,3396.07,cancelled
13920fbe-6a25-4fc2-9616-e22240ea3e9c,CUST-1649,2025-01-12T04:56:38,426.21,pending
d8941726-2fb3-4a76-9059-7a3ecfef1e96,CUST-132,2025-08-01T05:42:58,175.79,completed
07e358b0-d6a4-4119-8e04-475227a3f8af,CUST-1340,2025-05-03T02:34:31,4437.69,pending
37a428ec-e9b2-4566-8fdf-bf8ca70d4085,CUST-1150,2024-11-26T03:52:56,2089.72,pending
3a5f2663-3e36-45a0-8e8b-b2ef637ea264,CUST-1023,2025-03-02T08:48:14,863.52,completed
84d41f89-5633-422e-a08c-21a90493a281,CUST-333,2025-02-03T13:33:53,1952.45,completed
f44f31a6-76bb-46d4-bcb4-e08001cce5d6,CUST-1657,2024-12-14T07:13:05,4823.08,pending
741c705c-cf3b-4382-b12b-502abc8f106d,CUST-333,2024-09-29T23:42:09,30.43,cancelled
80529672-b470-4751-94d1-3a0fd3cf8147,CUST-1759,2024-10-18T00:33:57,4153.86,pending
a96e9be9-9de5-4b35-8cf0-47eedb324715,CUST-770,2024-08-13T00:04:05,1225.31,cancelled
dec07432-c4a5-4f40-8fec-af2f9c37da91,CUST-994,2024-10-04T02:41:00,2873.15,cancelled
297f85c6-ff02-4ccd-a342-4a17e28f8f3e,CUST-440,2024-07-30T05:45:33,2787.51,pending
2b70e801-8e30-4421-887e-1bac92f22433,CUST-1687,2025-06-16T18:29:34,1241.15,completed
2fcfb9ab-0cd3-4788-b59b-5befd2fa2a9e,CUST-618,2025-08-09T15:33:17,2965.53,cancelled
330dccf4-ba67-4e23-a673-650a9acac14a,CUST-290,2024-08-24T21:13:16,4901.71,pending
883a0e1a-0852-4892-a57c-2dd6088d281f,CUST-149,2024-05-12T07:34:29,1073.62,completed
16c16f13-fe40-4c95-9d82-27e03969c610,CUST-410,2024-09-01T22:44:38,3185.13,completed
0583004c-83d1-4cda-8d9d-26ea109929ba,CUST-695,2026-03-18T07:48:41,3783.58,cancelled
51b96f02-5ad8-41c7-8b42-4576af462440,CUST-1345,2025-08-02T06:51:33,548.88,cancelled
ac16c9e7-429e-4ed0-a63f-82ce9e6b5ba2,CUST-11,2024-01-12T20:52:25,2515.63,pending
7010c127-06b0-4c4d-9d6d-0a6bf954f1f4,CUST-916,2026-03-08T20:10:09,1048.6,cancelled
0081bb56-8048-461f-873b-783cd65e6cd4,CUST-1488,2024-02-10T15:36:13,203.59,pending
4b981c72-d9ea-4e4b-9236-d44ad3ed84d3,CUST-1822,2025-06-27T16:39:49,4102.54,pending
8a4a71ac-1246-4218-8e15-82d1df6db5e6,CUST-281,2024-08-29T04:31:41,378.44,pending
a94f90dc-8cb4-4dae-9609-07d797e3adab,CUST-700,2025-09-25T16:23:12,4030.24,cancelled
f7594127-670c-4bd1-a3a5-4b56a665b4a2,CUST-1100,2026-04-13T12:12:50,4076.47,pending
fbf6a7dc-1437-4160-bf12-c2dc0e46f19e,CUST-330,2025-10-31T23:01:40,3720.97,completed
79db8c6a-7dc1-4fb1-98af-e45567388023,CUST-1434,2024-01-19T11:22:18,582.64,pending
5cdc4f92-0402-4a72-9ae8-f0f85ff423fb,CUST-1035,2026-02-09T09:26:28,1813.25,completed
b7bf1af6-4724-4a2a-bcf9-1430b5784468,CUST-951,2025-02-07T14:26:36,2850.66,pending
7d99b0b6-6d86-4290-b0ae-188df127964b,CUST-1632,2025-08-06T21:17:37,103.96,pending
77078faa-793b-42f8-9085-87d4bdbfee3d,CUST-1542,2024-08-01T07:09:54,4053.19,completed
d1f1a31a-8edf-48e1-be89-0f8dec92426b,CUST-1698,2024-09-19T08:38:11,1382.33,pending
c13176e9-6c9e-4765-a2af-315eae81ee9e,CUST-129,2025-06-04T03:43:59,1199.9,pending
ee3aeec5-41ae-44cc-9edb-fce10cd73f1d,CUST-1408,2025-08-09T23:13:33,2785.87,pending
e8c3f03c-3ba2-48bc-ab60-351c00545ffd,CUST-1756,2024-04-11T22:21:39,1557.66,pending
942ad3fc-1e1c-45a4-a26f-29b9b1e2981c,CUST-928,2024-01-16T19:05:40,2899.43,cancelled
ae6c6301-7ea8-4c78-a3a9-77d38adfd6c9,CUST-1741,2024-10-05T11:50:38,2176.31,pending
2f6a3a4d-19e5-41df-b149-a908f604e9dc,CUST-118,2025-06-14T13:18:43,4983.13,cancelled
93211a37-1f2d-48c2-b9fd-9079c4dcc9c6,CUST-1614,2025-05-02T21:03:22,3668.8,completed
dc0b3e0e-defc-4946-834a-2ae62381d664,CUST-414,2024-02-21T18:49:19,4853.96,completed
8299386c-1f27-4a6b-a3bb-909d4ea2efb9,CUST-909,2024-11-28T00:20:30,4123.38,completed
feb77374-479c-42cd-b389-538534be1fa5,CUST-906,2025-02-11T02:07:44,1085.48,pending
750bab12-1468-4143-8003-9fc4ac9de3b4,CUST-1818,2026-05-04T21:07:13,3395.31,pending
ccc385c1-0c0a-4729-bbdf-4e38a0f68245,CUST-957,2026-03-20T23:59:16,2680.86,cancelled
68acecb6-a86b-4484-8e01-070b91c30745,CUST-1984,2025-09-17T13:30:14,2342.78,completed
f3f69972-f982-4430-be73-0269e5cd94f4,CUST-568,2024-12-31T04:37:51,4183.56,completed
2c302732-53d1-40be-93e2-af67805120b2,CUST-837,2025-12-21T07:19:13,4293.04,completed
676d5a2d-c891-4538-a806-95d770e8db29,CUST-1089,2026-01-20T07:50:29,1556.91,completed
ed5e62dc-af35-4c6d-8426-f841123b1675,CUST-1317,2024-09-05T18:21:03,4399.26,completed
58b5fffd-4431-40c0-9cde-8b3bac502366,CUST-1800,2024-04-18T10:02:42,1351.95,pending
6f7fc0ac-60c3-4310-9e06-64c2c58c1130,CUST-1273,2025-05-10T16:26:19,4891.8,cancelled
2797f575-b2c0-4e93-97e9-c3b18a041d46,CUST-811,2024-06-19T21:14:19,19.87,completed
d1d23a1a-488e-4771-b411-c6a93688d599,CUST-1803,2025-12-29T07:20:37,3213.84,cancelled
ce42c7d9-da07-445c-ae74-3fae8352d123,CUST-1430,2024-08-21T21:00:11,2873.88,completed
58a16106-aee4-4405-be78-f2949b30b8e2,CUST-1557,2025-08-03T04:40:20,1528.44,cancelled
49f31cd7-9771-47ca-9ec4-e5a2e18e3106,CUST-130,2026-05-16T20:14:40,878.47,completed
87f70a4d-fe0e-4f6d-a28e-6b0a62966c96,CUST-980,2026-02-22T17:53:00,3382.73,cancelled
7b8790aa-6721-4294-a492-c2157d65a12d,CUST-553,2024-11-16T09:10:18,1284.33,cancelled
b7cf2e6f-653f-4682-98a4-9ef543765e06,CUST-1462,2025-11-29T15:45:10,3689.46,cancelled
cf3cc29a-3ec0-42c5-84c3-26ffc959598a,CUST-1614,2025-03-15T08:36:15,1733.34,pending
877cc439-ae9b-44e0-b871-22289fc6bf0c,CUST-1359,2024-03-03T22:06:46,2038.48,completed
ced7da43-9774-4657-8656-93d5208f6e21,CUST-595,2025-08-10T23:47:27,1056.11,cancelled
a12b5f4c-7c4f-449b-9876-ceeddae9793f,CUST-1491,2026-04-23T01:20:19,4200.07,cancelled
12a38b24-3041-4713-a14b-f210f88337db,CUST-454,2025-03-04T13:34:24,145.69,completed
862272a6-2232-4ccc-951b-7d1229bca74d,CUST-1460,2025-09-06T02:50:38,2694.25,pending
6df6bc6c-268a-4eae-8fcb-9b61e2af2d8a,CUST-538,2024-07-27T01:44:56,1864.62,completed
86f89e69-5b39-4fc9-9f58-18321212404c,CUST-1660,2025-05-27T12:37:27,807.05,cancelled
976a3f25-c472-4fff-8056-e289ff915f9b,CUST-414,2025-01-23T04:28:38,3119.56,completed
69fd8e80-2c0e-4509-9a2e-813dcdc723d1,CUST-1202,2024-07-16T09:15:12,1199.2,cancelled
5818d5be-695e-462d-926c-9084117348e6,CUST-1318,2024-09-09T17:36:21,208.01,pending
8c72835a-fab9-46e9-a598-c361c03a66d5,CUST-2,2025-07-04T14:17:23,4475.65,completed
ade12b91-62a3-4993-b3be-8f5eb4d21a4a,CUST-576,2024-05-28T03:55:50,3303.02,cancelled
94671373-ec9e-4fba-becd-c2d4d158ff7c,CUST-1088,2025-02-24T03:59:38,4942.08,completed
9797017b-651c-43de-8b31-57dab1d61575,CUST-1412,2026-02-28T04:55:24,3075.71,completed
4403fdc9-12e7-4814-8bf0-75a538ce8212,CUST-432,2024-09-17T03:27:20,3062.71,cancelled
8ce038be-8ac4-4d71-b5f8-6cc3f1e18b1e,CUST-905,2024-05-13T20:43:32,4944.0,pending
03fc6a47-f4df-4388-9a41-f624e3da43d7,CUST-4,2025-05-27T16:50:31,3368.98,completed
74294994-5ddf-4142-8490-39ffc81b4020,CUST-87,2025-01-05T03:41:43,3617.43,pending
22160a3d-b35b-44a8-bb21-4ede52dc8ded,CUST-1012,2026-02-17T10:56:08,4366.83,pending
544dfcab-f708-4863-8e8c-88c9bce3deb3,CUST-1456,2026-01-27T21:19:40,439.77,cancelled
e823c288-3faa-49d3-8ac7-f3103d9da468,CUST-463,2024-04-01T22:18:35,3126.73,completed
b2c5d98f-31d4-4257-9440-4090900ff1aa,CUST-1455,2025-04-24T00:37:20,3886.04,completed
60962ef0-e877-4a91-9b53-d7579f635245,CUST-1167,2026-03-26T12:35:03,2090.83,pending
20d551f4-5373-44da-855d-636f0a8edcd1,CUST-396,2025-08-07T10:46:07,4325.02,completed
d4805f21-da9a-4819-8b23-af24d1607de5,CUST-1109,2025-01-05T15:30:25,2119.41,pending
624a4be8-bd16-428a-b49d-0cb8c459684c,CUST-727,2025-12-12T23:13:09,4110.1,pending
d563c07b-cca2-464b-8501-ed84e5bb6104,CUST-870,2025-07-11T18:22:13,3708.56,pending
9901d28e-5392-449d-a991-74b311216e1a,CUST-413,2025-08-16T18:18:09,204.72,cancelled
10a3ea1e-0246-433f-94fe-0b8c69827093,CUST-1578,2026-01-10T19:21:33,4772.44,cancelled
8b261e55-a872-4344-844f-808b5b364a8e,CUST-297,2025-11-22T21:08:17,980.4,pending
3f3f8b58-451c-4b37-a729-47a6640eb6d2,CUST-1707,2024-11-22T01:21:25,1177.44,completed
49dff892-1f3c-4175-b8e0-799082caef73,CUST-552,2024-02-18T13:20:14,4308.11,pending
ca2ded09-96e9-41a3-b2ad-10cb9bb70f86,CUST-1188,2025-06-05T06:07:57,919.86,cancelled
f272528a-cab6-46da-bd50-8eae3cfca65c,CUST-316,2024-03-18T13:55:42,1439.03,cancelled
9053593b-2765-4d72-8d5c-3ecf73e8fd51,CUST-530,2024-12-11T17:51:04,1476.65,completed
72a6929d-d32d-42f5-8ed5-a735eb94f7c6,CUST-1971,2024-04-30T21:06:16,3020.14,cancelled
0262bcf9-05d9-4774-820b-3ef65c0f122b,CUST-1849,2025-03-08T19:18:57,2572.45,pending
d7c9e4d8-acee-410a-8184-a2f45753526f,CUST-1292,2025-05-01T20:50:32,452.81,completed
8fad6a3f-9e86-451e-a5fe-a9c3e98ea098,CUST-10,2024-08-14T19:25:37,2636.39,pending
876fdad3-7f2d-47c9-886f-43aade398947,CUST-632,2024-06-30T02:02:17,2076.54,pending
76b84394-281c-4fd6-9d36-86a6cb939ad6,CUST-88,2025-12-31T01:14:48,1813.49,pending
a4ee38fc-87b8-46f6-88a4-ba4a85df7e5e,CUST-416,2024-06-30T19:33:28,840.58,completed
960552ee-aeb8-4184-823e-8546efdca90f,CUST-716,2024-01-24T21:23:37,2102.59,cancelled
ae79e1eb-7772-4442-993b-8d0a93f01db5,CUST-1961,2024-03-28T22:38:50,1774.52,completed
563c1996-90c5-4b9e-bfab-edd0a4e7b5bc,CUST-1485,2026-01-16T03:13:23,2981.48,cancelled
1efa8a0e-44ae-4771-a310-4a4c81c0a128,CUST-489,2024-12-01T13:26:50,1947.65,pending
ff2c2ea8-7697-4098-a36c-21d151157186,CUST-1383,2026-01-20T00:06:10,1705.67,cancelled
03fd9c2d-a3fd-4080-a15b-b2be7456568f,CUST-922,2024-09-25T21:05:46,4781.71,cancelled
0dc7e7a1-34b3-463e-acc1-5b683be04ec1,CUST-910,2024-02-02T06:33:36,3768.18,completed
8723fa4f-128d-46e4-8abc-45baffbd5d25,CUST-71,2024-02-14T00:59:41,597.37,pending
172b0a05-1385-4fb2-9cb4-012b5947491e,CUST-1193,2024-03-29T17:09:07,716.47,completed
98dbb012-edf2-49f9-9695-7a19547c68bc,CUST-1677,2025-02-20T21:02:48,1540.09,cancelled
dd27c87e-85ad-471a-b198-8748983144bc,CUST-1546,2025-09-06T21:10:11,3949.55,pending
85e6d76e-40e3-49d9-b080-8a5f60c2f075,CUST-904,2025-06-04T15:44:23,1580.83,pending
f34bd068-e983-4b54-b88a-8ba1346dee98,CUST-36,2025-09-03T13:17:56,1497.52,pending
ef33e2c0-bd6a-4b4a-acfa-27cd0c7ac2ef,CUST-1011,2025-12-06T17:23:43,4697.75,cancelled
093f80aa-cdbd-4590-8fd9-390227f9d872,CUST-574,2025-03-27T19:03:02,3422.92,pending
d05853bf-cb6b-4578-b721-09791e9e6884,CUST-51,2024-04-22T12:08:38,1742.17,completed
4f28f40c-1af1-4ad7-961a-b465dc51e917,CUST-1343,2024-08-02T20:48:40,505.32,completed
b75d76bf-fe38-4c39-8e46-758b6dc0e973,CUST-119,2025-12-14T19:50:10,2309.79,pending
84dc0649-a6da-44a2-bb0d-77fb168c01b9,CUST-415,2025-12-12T15:55:30,188.07,pending
e1e56ebe-f392-4799-a8a5-c68b70e3c6af,CUST-1212,2025-12-14T22:05:22,707.43,completed
aa57c9e8-b7d7-411d-abf3-3eebca3b31c0,CUST-1859,2026-05-02T06:03:30,1568.48,pending
2262ff99-affd-4e97-b658-fcf421edabb8,CUST-1867,2024-03-29T03:44:35,4492.03,pending
8c171244-2de9-4ff4-925a-31f560219444,CUST-1776,2024-12-01T15:57:36,43.25,completed
bb314b6b-ad08-4fd4-bcec-fa277ffb429d,CUST-294,2025-05-07T11:59:07,915.66,pending
5c44cb25-7bdf-43c4-bb13-86ae9e55dde1,CUST-1777,2024-07-02T10:08:40,378.9,completed
75cd6b07-017b-4543-b3a2-be2eee86e995,CUST-1309,2024-04-03T22:36:27,4073.07,cancelled
f355b1c4-6ddc-49be-8a86-b902b704c8b4,CUST-1674,2024-03-28T20:38:58,3660.22,pending
aefb09d3-7959-4df2-83d1-f68b94ff310f,CUST-943,2025-01-13T16:01:48,1020.38,cancelled
217543ac-0748-4ed0-bb1f-3e7c87477962,CUST-1146,2025-11-08T12:56:05,26.56,pending
b4c0f78e-c56a-4d5d-9ffe-94af57ae956e,CUST-1905,2026-05-28T17:47:29,3555.6,pending
b36d0cf9-b960-4a19-96c2-9f4079363c12,CUST-62,2026-02-15T17:40:35,2531.28,cancelled
